,filename,label,pose,truncated,occluded,difficult,xmin,ymin,xmax,ymax,width,height,depth,segmented,crop_width,crop_height,xmin_normal,xmax_normal,ymin_normal,ymax_normal,crop_img_filename
512,maksssksksss374.png,with_mask,Unspecified,0,0,0,92,64,123,89,400,240,3,0,31,25,0.23,0.3075,0.26666666666666666,0.37083333333333335,crop512.png
513,maksssksksss46.png,with_mask,Unspecified,0,0,0,68,21,87,38,400,226,3,0,19,17,0.17,0.2175,0.09292035398230089,0.168141592920354,crop513.png
514,maksssksksss46.png,with_mask,Unspecified,0,0,0,207,20,223,37,400,226,3,0,16,17,0.5175,0.5575,0.08849557522123894,0.16371681415929204,crop514.png
515,maksssksksss46.png,with_mask,Unspecified,0,0,0,267,27,282,40,400,226,3,0,15,13,0.6675,0.705,0.11946902654867257,0.17699115044247787,crop515.png
516,maksssksksss46.png,with_mask,Unspecified,0,0,0,357,27,375,45,400,226,3,0,18,18,0.8925,0.9375,0.11946902654867257,0.19911504424778761,crop516.png
517,maksssksksss52.png,without_mask,Unspecified,0,0,0,37,166,84,214,400,225,3,0,47,48,0.0925,0.21,0.7377777777777778,0.9511111111111111,crop517.png
518,maksssksksss52.png,without_mask,Unspecified,0,0,0,6,117,47,149,400,225,3,0,41,32,0.015,0.1175,0.52,0.6622222222222223,crop518.png
519,maksssksksss52.png,with_mask,Unspecified,0,0,0,39,65,75,103,400,225,3,0,36,38,0.0975,0.1875,0.28888888888888886,0.4577777777777778,crop519.png
520,maksssksksss52.png,without_mask,Unspecified,0,0,0,92,74,129,113,400,225,3,0,37,39,0.23,0.3225,0.3288888888888889,0.5022222222222222,crop520.png
521,maksssksksss52.png,without_mask,Unspecified,0,0,0,131,67,157,97,400,225,3,0,26,30,0.3275,0.3925,0.29777777777777775,0.4311111111111111,crop521.png
522,maksssksksss52.png,without_mask,Unspecified,0,0,0,221,51,246,77,400,225,3,0,25,26,0.5525,0.615,0.22666666666666666,0.3422222222222222,crop522.png
523,maksssksksss52.png,without_mask,Unspecified,0,0,0,74,31,96,53,400,225,3,0,22,22,0.185,0.24,0.13777777777777778,0.23555555555555555,crop523.png
524,maksssksksss52.png,with_mask,Unspecified,0,0,0,1,34,24,61,400,225,3,0,23,27,0.0025,0.06,0.1511111111111111,0.27111111111111114,crop524.png
525,maksssksksss52.png,with_mask,Unspecified,0,0,0,157,61,173,84,400,225,3,0,16,23,0.3925,0.4325,0.27111111111111114,0.37333333333333335,crop525.png
526,maksssksksss52.png,with_mask,Unspecified,0,0,0,159,21,171,32,400,225,3,0,12,11,0.3975,0.4275,0.09333333333333334,0.14222222222222222,crop526.png
527,maksssksksss52.png,without_mask,Unspecified,0,0,0,185,20,200,37,400,225,3,0,15,17,0.4625,0.5,0.08888888888888889,0.16444444444444445,crop527.png
528,maksssksksss52.png,with_mask,Unspecified,0,0,0,197,37,214,58,400,225,3,0,17,21,0.4925,0.535,0.16444444444444445,0.2577777777777778,crop528.png
529,maksssksksss52.png,without_mask,Unspecified,0,0,0,246,51,256,72,400,225,3,0,10,21,0.615,0.64,0.22666666666666666,0.32,crop529.png
530,maksssksksss52.png,with_mask,Unspecified,0,0,0,260,74,285,97,400,225,3,0,25,23,0.65,0.7125,0.3288888888888889,0.4311111111111111,crop530.png
531,maksssksksss52.png,without_mask,Unspecified,0,0,0,378,61,388,84,400,225,3,0,10,23,0.945,0.97,0.27111111111111114,0.37333333333333335,crop531.png
532,maksssksksss348.png,without_mask,Unspecified,0,0,0,86,189,188,304,301,400,3,0,102,115,0.2857142857142857,0.6245847176079734,0.4725,0.76,crop532.png
533,maksssksksss53.png,with_mask,Unspecified,0,0,0,200,91,234,128,400,226,3,0,34,37,0.5,0.585,0.4026548672566372,0.5663716814159292,crop533.png
534,maksssksksss349.png,without_mask,Unspecified,0,0,0,234,17,294,96,400,268,3,0,60,79,0.585,0.735,0.06343283582089553,0.3582089552238806,crop534.png
535,maksssksksss47.png,with_mask,Unspecified,0,0,0,152,64,285,207,400,268,3,0,133,143,0.38,0.7125,0.23880597014925373,0.7723880597014925,crop535.png
536,maksssksksss375.png,without_mask,Unspecified,0,0,0,259,76,277,94,400,310,3,0,18,18,0.6475,0.6925,0.24516129032258063,0.3032258064516129,crop536.png
537,maksssksksss375.png,without_mask,Unspecified,0,0,0,273,192,289,210,400,310,3,0,16,18,0.6825,0.7225,0.6193548387096774,0.6774193548387096,crop537.png
538,maksssksksss361.png,without_mask,Unspecified,0,0,0,37,60,60,88,400,250,3,0,23,28,0.0925,0.15,0.24,0.352,crop538.png
539,maksssksksss361.png,without_mask,Unspecified,0,0,0,329,25,352,52,400,250,3,0,23,27,0.8225,0.88,0.1,0.208,crop539.png
540,maksssksksss84.png,with_mask,Unspecified,0,0,0,64,129,110,174,512,354,3,0,46,45,0.125,0.21484375,0.3644067796610169,0.4915254237288136,crop540.png
541,maksssksksss639.png,with_mask,Unspecified,0,0,0,241,56,261,77,400,226,3,0,20,21,0.6025,0.6525,0.24778761061946902,0.3407079646017699,crop541.png
542,maksssksksss639.png,with_mask,Unspecified,0,0,0,336,47,367,80,400,226,3,0,31,33,0.84,0.9175,0.2079646017699115,0.35398230088495575,crop542.png
543,maksssksksss639.png,with_mask,Unspecified,0,0,0,186,62,200,93,400,226,3,0,14,31,0.465,0.5,0.2743362831858407,0.41150442477876104,crop543.png
544,maksssksksss605.png,with_mask,Unspecified,0,0,0,132,47,159,81,267,400,3,0,27,34,0.4943820224719101,0.5955056179775281,0.1175,0.2025,crop544.png
545,maksssksksss3.png,with_mask,Unspecified,0,0,0,189,59,210,80,400,271,3,0,21,21,0.4725,0.525,0.2177121771217712,0.2952029520295203,crop545.png
546,maksssksksss3.png,with_mask,Unspecified,0,0,0,235,57,257,78,400,271,3,0,22,21,0.5875,0.6425,0.21033210332103322,0.2878228782287823,crop546.png
547,maksssksksss163.png,with_mask,Unspecified,0,0,0,161,124,184,152,400,300,3,0,23,28,0.4025,0.46,0.41333333333333333,0.5066666666666667,crop547.png
548,maksssksksss836.png,with_mask,Unspecified,0,0,0,100,158,125,185,400,313,3,0,25,27,0.25,0.3125,0.5047923322683706,0.5910543130990416,crop548.png
549,maksssksksss822.png,with_mask,Unspecified,0,0,0,97,133,111,147,400,225,3,0,14,14,0.2425,0.2775,0.5911111111111111,0.6533333333333333,crop549.png
550,maksssksksss822.png,without_mask,Unspecified,0,0,0,81,68,96,85,400,225,3,0,15,17,0.2025,0.24,0.3022222222222222,0.37777777777777777,crop550.png
551,maksssksksss822.png,without_mask,Unspecified,0,0,0,120,74,131,85,400,225,3,0,11,11,0.3,0.3275,0.3288888888888889,0.37777777777777777,crop551.png
552,maksssksksss822.png,without_mask,Unspecified,0,0,0,207,80,219,96,400,225,3,0,12,16,0.5175,0.5475,0.35555555555555557,0.4266666666666667,crop552.png
553,maksssksksss822.png,without_mask,Unspecified,0,0,0,151,76,165,91,400,225,3,0,14,15,0.3775,0.4125,0.3377777777777778,0.40444444444444444,crop553.png
554,maksssksksss759.png,without_mask,Unspecified,0,0,0,273,87,339,146,400,267,3,0,66,59,0.6825,0.8475,0.3258426966292135,0.5468164794007491,crop554.png
555,maksssksksss229.png,with_mask,Unspecified,0,0,0,235,5,246,21,400,226,3,0,11,16,0.5875,0.615,0.022123893805309734,0.09292035398230089,crop555.png
556,maksssksksss567.png,without_mask,Unspecified,0,0,0,135,69,156,90,400,267,3,0,21,21,0.3375,0.39,0.25842696629213485,0.33707865168539325,crop556.png
557,maksssksksss567.png,without_mask,Unspecified,0,0,0,35,69,55,91,400,267,3,0,20,22,0.0875,0.1375,0.25842696629213485,0.3408239700374532,crop557.png
558,maksssksksss201.png,with_mask,Unspecified,0,0,0,69,29,89,49,400,226,3,0,20,20,0.1725,0.2225,0.12831858407079647,0.2168141592920354,crop558.png
559,maksssksksss573.png,with_mask,Unspecified,0,0,0,188,60,267,139,510,287,3,0,79,79,0.3686274509803922,0.5235294117647059,0.20905923344947736,0.4843205574912892,crop559.png
560,maksssksksss573.png,with_mask,Unspecified,0,0,0,85,117,158,189,510,287,3,0,73,72,0.16666666666666666,0.30980392156862746,0.4076655052264808,0.6585365853658537,crop560.png
561,maksssksksss598.png,with_mask,Unspecified,0,0,0,111,203,221,355,301,400,3,0,110,152,0.3687707641196013,0.7342192691029901,0.5075,0.8875,crop561.png
562,maksssksksss595.png,with_mask,Unspecified,0,0,0,243,77,260,96,400,267,3,0,17,19,0.6075,0.65,0.2883895131086142,0.3595505617977528,crop562.png
563,maksssksksss595.png,with_mask,Unspecified,0,0,0,294,78,311,98,400,267,3,0,17,20,0.735,0.7775,0.29213483146067415,0.36704119850187267,crop563.png
564,maksssksksss581.png,with_mask,Unspecified,0,0,0,86,194,195,340,301,400,3,0,109,146,0.2857142857142857,0.6478405315614618,0.485,0.85,crop564.png
565,maksssksksss218.png,without_mask,Unspecified,0,0,0,139,223,251,371,301,400,3,0,112,148,0.46179401993355484,0.8338870431893688,0.5575,0.9275,crop565.png
566,maksssksksss556.png,with_mask,Unspecified,0,0,0,347,1,377,29,400,198,3,0,30,28,0.8675,0.9425,0.005050505050505051,0.14646464646464646,crop566.png
567,maksssksksss230.png,with_mask,Unspecified,0,0,0,124,92,183,147,512,367,3,0,59,55,0.2421875,0.357421875,0.2506811989100817,0.40054495912806537,crop567.png
568,maksssksksss230.png,with_mask,Unspecified,0,0,0,196,39,249,93,512,367,3,0,53,54,0.3828125,0.486328125,0.10626702997275204,0.25340599455040874,crop568.png
569,maksssksksss230.png,with_mask,Unspecified,0,0,0,307,180,388,260,512,367,3,0,81,80,0.599609375,0.7578125,0.4904632152588556,0.7084468664850136,crop569.png
570,maksssksksss797.png,with_mask,Unspecified,0,0,0,190,73,206,91,400,245,3,0,16,18,0.475,0.515,0.2979591836734694,0.37142857142857144,crop570.png
571,maksssksksss797.png,with_mask,Unspecified,0,0,0,281,67,295,85,400,245,3,0,14,18,0.7025,0.7375,0.27346938775510204,0.3469387755102041,crop571.png
572,maksssksksss797.png,without_mask,Unspecified,0,0,0,368,61,390,97,400,245,3,0,22,36,0.92,0.975,0.24897959183673468,0.39591836734693875,crop572.png
573,maksssksksss783.png,with_mask,Unspecified,0,0,0,243,136,258,150,400,267,3,0,15,14,0.6075,0.645,0.5093632958801498,0.5617977528089888,crop573.png
574,maksssksksss768.png,with_mask,Unspecified,0,0,0,127,57,139,71,400,225,3,0,12,14,0.3175,0.3475,0.25333333333333335,0.31555555555555553,crop574.png
575,maksssksksss754.png,with_mask,Unspecified,0,0,0,14,140,32,161,400,267,3,0,18,21,0.035,0.08,0.5243445692883895,0.602996254681648,crop575.png
576,maksssksksss740.png,with_mask,Unspecified,0,0,0,275,52,299,80,400,264,3,0,24,28,0.6875,0.7475,0.19696969696969696,0.30303030303030304,crop576.png
577,maksssksksss807.png,with_mask,Unspecified,0,0,0,165,28,184,49,400,267,3,0,19,21,0.4125,0.46,0.10486891385767791,0.18352059925093633,crop577.png
578,maksssksksss807.png,with_mask,Unspecified,0,0,0,274,37,296,62,400,267,3,0,22,25,0.685,0.74,0.13857677902621723,0.23220973782771537,crop578.png
579,maksssksksss807.png,with_mask,Unspecified,0,0,0,370,22,394,44,400,267,3,0,24,22,0.925,0.985,0.08239700374531835,0.1647940074906367,crop579.png
580,maksssksksss185.png,with_mask,Unspecified,0,0,0,165,102,195,126,400,267,3,0,30,24,0.4125,0.4875,0.38202247191011235,0.47191011235955055,crop580.png
581,maksssksksss191.png,with_mask,Unspecified,0,0,0,221,82,297,163,400,301,3,0,76,81,0.5525,0.7425,0.2724252491694352,0.5415282392026578,crop581.png
582,maksssksksss146.png,with_mask,Unspecified,0,0,0,119,122,184,192,400,267,3,0,65,70,0.2975,0.46,0.45692883895131087,0.7191011235955056,crop582.png
583,maksssksksss146.png,with_mask,Unspecified,0,0,0,265,90,324,153,400,267,3,0,59,63,0.6625,0.81,0.33707865168539325,0.5730337078651685,crop583.png
584,maksssksksss620.png,without_mask,Unspecified,0,0,0,320,125,334,140,400,267,3,0,14,15,0.8,0.835,0.4681647940074906,0.5243445692883895,crop584.png
585,maksssksksss620.png,without_mask,Unspecified,0,0,0,363,126,385,147,400,267,3,0,22,21,0.9075,0.9625,0.47191011235955055,0.550561797752809,crop585.png
586,maksssksksss634.png,without_mask,Unspecified,0,0,0,370,95,381,108,400,300,3,0,11,13,0.925,0.9525,0.31666666666666665,0.36,crop586.png
587,maksssksksss152.png,with_mask,Unspecified,0,0,0,350,17,368,39,400,283,3,0,18,22,0.875,0.92,0.06007067137809187,0.13780918727915195,crop587.png
588,maksssksksss387.png,without_mask,Unspecified,0,0,0,156,20,173,37,400,226,3,0,17,17,0.39,0.4325,0.08849557522123894,0.16371681415929204,crop588.png
589,maksssksksss89.png,with_mask,Unspecified,0,0,0,86,102,99,117,400,217,3,0,13,15,0.215,0.2475,0.4700460829493088,0.5391705069124424,crop589.png
590,maksssksksss89.png,with_mask,Unspecified,0,0,0,345,93,355,104,400,217,3,0,10,11,0.8625,0.8875,0.42857142857142855,0.4792626728110599,crop590.png
591,maksssksksss422.png,with_mask,Unspecified,0,0,0,45,47,114,130,400,400,3,0,69,83,0.1125,0.285,0.1175,0.325,crop591.png
592,maksssksksss422.png,with_mask,Unspecified,0,0,0,224,247,350,372,400,400,3,0,126,125,0.56,0.875,0.6175,0.93,crop592.png
593,maksssksksss344.png,with_mask,Unspecified,0,0,0,80,40,90,50,400,226,3,0,10,10,0.2,0.225,0.17699115044247787,0.22123893805309736,crop593.png
594,maksssksksss344.png,with_mask,Unspecified,0,0,0,236,25,261,50,400,226,3,0,25,25,0.59,0.6525,0.11061946902654868,0.22123893805309736,crop594.png
595,maksssksksss344.png,with_mask,Unspecified,0,0,0,318,94,342,115,400,226,3,0,24,21,0.795,0.855,0.415929203539823,0.5088495575221239,crop595.png
596,maksssksksss437.png,with_mask,Unspecified,0,0,0,145,114,155,131,400,267,3,0,10,17,0.3625,0.3875,0.42696629213483145,0.49063670411985016,crop596.png
597,maksssksksss345.png,without_mask,Unspecified,0,0,0,148,109,182,136,400,267,3,0,34,27,0.37,0.455,0.40823970037453183,0.5093632958801498,crop597.png
598,maksssksksss379.png,without_mask,Unspecified,0,0,0,129,197,212,317,301,400,3,0,83,120,0.42857142857142855,0.7043189368770764,0.4925,0.7925,crop598.png
599,maksssksksss88.png,with_mask,Unspecified,0,0,0,42,176,151,304,301,400,3,0,109,128,0.13953488372093023,0.5016611295681063,0.44,0.76,crop599.png
600,maksssksksss153.png,without_mask,Unspecified,0,0,0,289,21,311,44,400,268,3,0,22,23,0.7225,0.7775,0.07835820895522388,0.16417910447761194,crop600.png
601,maksssksksss147.png,without_mask,Unspecified,0,0,0,103,9,120,33,400,250,3,0,17,24,0.2575,0.3,0.036,0.132,crop601.png
602,maksssksksss621.png,without_mask,Unspecified,0,0,0,14,52,68,137,400,226,3,0,54,85,0.035,0.17,0.23008849557522124,0.6061946902654868,crop602.png
603,maksssksksss621.png,with_mask,Unspecified,0,0,0,191,35,208,54,400,226,3,0,17,19,0.4775,0.52,0.15486725663716813,0.23893805309734514,crop603.png
604,maksssksksss609.png,without_mask,Unspecified,0,0,0,91,103,239,265,301,400,3,0,148,162,0.3023255813953488,0.7940199335548173,0.2575,0.6625,crop604.png
605,maksssksksss184.png,with_mask,Unspecified,0,0,0,171,37,195,65,400,220,3,0,24,28,0.4275,0.4875,0.16818181818181818,0.29545454545454547,crop605.png
606,maksssksksss184.png,with_mask,Unspecified,0,0,0,250,25,274,46,400,220,3,0,24,21,0.625,0.685,0.11363636363636363,0.20909090909090908,crop606.png
607,maksssksksss184.png,with_mask,Unspecified,0,0,0,256,49,283,76,400,220,3,0,27,27,0.64,0.7075,0.22272727272727272,0.34545454545454546,crop607.png
608,maksssksksss184.png,with_mask,Unspecified,0,0,0,334,38,350,57,400,220,3,0,16,19,0.835,0.875,0.17272727272727273,0.2590909090909091,crop608.png
609,maksssksksss184.png,with_mask,Unspecified,0,0,0,374,47,386,61,400,220,3,0,12,14,0.935,0.965,0.21363636363636362,0.2772727272727273,crop609.png
610,maksssksksss806.png,with_mask,Unspecified,0,0,0,29,34,62,68,400,225,3,0,33,34,0.0725,0.155,0.1511111111111111,0.3022222222222222,crop610.png
611,maksssksksss806.png,with_mask,Unspecified,0,0,0,249,65,272,88,400,225,3,0,23,23,0.6225,0.68,0.28888888888888886,0.39111111111111113,crop611.png
612,maksssksksss755.png,with_mask,Unspecified,0,0,0,127,25,147,49,400,226,3,0,20,24,0.3175,0.3675,0.11061946902654868,0.2168141592920354,crop612.png
613,maksssksksss796.png,with_mask,Unspecified,0,0,0,46,80,80,121,400,267,3,0,34,41,0.115,0.2,0.299625468164794,0.45318352059925093,crop613.png
614,maksssksksss796.png,with_mask,Unspecified,0,0,0,298,109,312,124,400,267,3,0,14,15,0.745,0.78,0.40823970037453183,0.46441947565543074,crop614.png
615,maksssksksss796.png,with_mask,Unspecified,0,0,0,365,92,380,107,400,267,3,0,15,15,0.9125,0.95,0.3445692883895131,0.40074906367041196,crop615.png
616,maksssksksss543.png,without_mask,Unspecified,0,0,0,46,39,56,50,400,210,3,0,10,11,0.115,0.14,0.18571428571428572,0.23809523809523808,crop616.png
617,maksssksksss543.png,without_mask,Unspecified,0,0,0,101,50,112,63,400,210,3,0,11,13,0.2525,0.28,0.23809523809523808,0.3,crop617.png
618,maksssksksss543.png,without_mask,Unspecified,0,0,0,194,34,205,51,400,210,3,0,11,17,0.485,0.5125,0.1619047619047619,0.24285714285714285,crop618.png
619,maksssksksss543.png,without_mask,Unspecified,0,0,0,230,24,243,41,400,210,3,0,13,17,0.575,0.6075,0.11428571428571428,0.19523809523809524,crop619.png
620,maksssksksss543.png,without_mask,Unspecified,0,0,0,252,51,270,69,400,210,3,0,18,18,0.63,0.675,0.24285714285714285,0.32857142857142857,crop620.png
621,maksssksksss543.png,without_mask,Unspecified,0,0,0,295,40,306,50,400,210,3,0,11,10,0.7375,0.765,0.19047619047619047,0.23809523809523808,crop621.png
622,maksssksksss543.png,without_mask,Unspecified,0,0,0,267,42,278,55,400,210,3,0,11,13,0.6675,0.695,0.2,0.2619047619047619,crop622.png
623,maksssksksss543.png,without_mask,Unspecified,0,0,0,259,32,269,42,400,210,3,0,10,10,0.6475,0.6725,0.1523809523809524,0.2,crop623.png
624,maksssksksss543.png,without_mask,Unspecified,0,0,0,337,31,350,46,400,210,3,0,13,15,0.8425,0.875,0.14761904761904762,0.21904761904761905,crop624.png
625,maksssksksss231.png,with_mask,Unspecified,0,0,0,87,73,105,99,400,249,3,0,18,26,0.2175,0.2625,0.2931726907630522,0.39759036144578314,crop625.png
626,maksssksksss231.png,with_mask,Unspecified,0,0,0,117,63,137,88,400,249,3,0,20,25,0.2925,0.3425,0.25301204819277107,0.3534136546184739,crop626.png
627,maksssksksss231.png,with_mask,Unspecified,0,0,0,168,47,191,70,400,249,3,0,23,23,0.42,0.4775,0.18875502008032127,0.28112449799196787,crop627.png
628,maksssksksss231.png,with_mask,Unspecified,0,0,0,291,59,308,85,400,249,3,0,17,26,0.7275,0.77,0.23694779116465864,0.3413654618473896,crop628.png
629,maksssksksss231.png,with_mask,Unspecified,0,0,0,323,49,349,77,400,249,3,0,26,28,0.8075,0.8725,0.19678714859437751,0.3092369477911647,crop629.png
630,maksssksksss231.png,with_mask,Unspecified,0,0,0,366,47,390,73,400,249,3,0,24,26,0.915,0.975,0.18875502008032127,0.2931726907630522,crop630.png
631,maksssksksss219.png,with_mask,Unspecified,0,0,0,266,92,323,151,400,267,3,0,57,59,0.665,0.8075,0.3445692883895131,0.5655430711610487,crop631.png
632,maksssksksss580.png,with_mask,Unspecified,0,0,0,100,57,148,100,267,400,3,0,48,43,0.37453183520599254,0.5543071161048689,0.1425,0.25,crop632.png
633,maksssksksss594.png,with_mask,Unspecified,0,0,0,276,42,311,70,400,267,3,0,35,28,0.69,0.7775,0.15730337078651685,0.26217228464419473,crop633.png
634,maksssksksss569.png,with_mask,Unspecified,0,0,0,161,97,197,149,400,226,3,0,36,52,0.4025,0.4925,0.42920353982300885,0.6592920353982301,crop634.png
635,maksssksksss227.png,with_mask,Unspecified,0,0,0,31,78,46,93,400,267,3,0,15,15,0.0775,0.115,0.29213483146067415,0.34831460674157305,crop635.png
636,maksssksksss227.png,with_mask,Unspecified,0,0,0,200,70,211,82,400,267,3,0,11,12,0.5,0.5275,0.26217228464419473,0.30711610486891383,crop636.png
637,maksssksksss555.png,with_mask,Unspecified,0,0,0,256,98,270,114,400,225,3,0,14,16,0.64,0.675,0.43555555555555553,0.5066666666666667,crop637.png
638,maksssksksss780.png,with_mask,Unspecified,0,0,0,158,61,176,84,400,225,3,0,18,23,0.395,0.44,0.27111111111111114,0.37333333333333335,crop638.png
639,maksssksksss794.png,with_mask,Unspecified,0,0,0,65,179,137,263,400,400,3,0,72,84,0.1625,0.3425,0.4475,0.6575,crop639.png
640,maksssksksss757.png,without_mask,Unspecified,0,0,0,104,182,220,317,301,400,3,0,116,135,0.34551495016611294,0.7308970099667774,0.455,0.7925,crop640.png
641,maksssksksss810.png,with_mask,Unspecified,0,0,0,107,277,216,400,301,400,3,0,109,123,0.3554817275747508,0.717607973421927,0.6925,1.0,crop641.png
642,maksssksksss804.png,with_mask,Unspecified,0,0,0,26,45,37,55,400,258,3,0,11,10,0.065,0.0925,0.1744186046511628,0.2131782945736434,crop642.png
643,maksssksksss192.png,with_mask,Unspecified,0,0,0,112,40,157,87,267,400,3,0,45,47,0.41947565543071164,0.5880149812734082,0.1,0.2175,crop643.png
644,maksssksksss838.png,with_mask,Unspecified,0,0,0,142,161,253,324,301,400,3,0,111,163,0.4717607973421927,0.840531561461794,0.4025,0.81,crop644.png
645,maksssksksss179.png,with_mask,Unspecified,0,0,0,45,57,62,76,400,267,3,0,17,19,0.1125,0.155,0.21348314606741572,0.2846441947565543,crop645.png
646,maksssksksss179.png,without_mask,Unspecified,0,0,0,47,81,64,99,400,267,3,0,17,18,0.1175,0.16,0.30337078651685395,0.3707865168539326,crop646.png
647,maksssksksss179.png,without_mask,Unspecified,0,0,0,89,53,116,76,400,267,3,0,27,23,0.2225,0.29,0.19850187265917604,0.2846441947565543,crop647.png
648,maksssksksss637.png,with_mask,Unspecified,0,0,0,176,109,202,127,400,226,3,0,26,18,0.44,0.505,0.4823008849557522,0.5619469026548672,crop648.png
649,maksssksksss637.png,with_mask,Unspecified,0,0,0,357,27,371,42,400,226,3,0,14,15,0.8925,0.9275,0.11946902654867257,0.18584070796460178,crop649.png
650,maksssksksss623.png,with_mask,Unspecified,0,0,0,4,202,30,230,400,245,3,0,26,28,0.01,0.075,0.8244897959183674,0.9387755102040817,crop650.png
651,maksssksksss623.png,without_mask,Unspecified,0,0,0,30,109,47,126,400,245,3,0,17,17,0.075,0.1175,0.4448979591836735,0.5142857142857142,crop651.png
652,maksssksksss623.png,with_mask,Unspecified,0,0,0,4,70,18,88,400,245,3,0,14,18,0.01,0.045,0.2857142857142857,0.35918367346938773,crop652.png
653,maksssksksss623.png,without_mask,Unspecified,0,0,0,23,2,43,22,400,245,3,0,20,20,0.0575,0.1075,0.00816326530612245,0.08979591836734693,crop653.png
654,maksssksksss623.png,with_mask,Unspecified,0,0,0,136,214,164,240,400,245,3,0,28,26,0.34,0.41,0.8734693877551021,0.9795918367346939,crop654.png
655,maksssksksss623.png,with_mask,Unspecified,0,0,0,185,28,208,46,400,245,3,0,23,18,0.4625,0.52,0.11428571428571428,0.18775510204081633,crop655.png
656,maksssksksss145.png,without_mask,Unspecified,0,0,0,310,96,333,119,400,226,3,0,23,23,0.775,0.8325,0.4247787610619469,0.5265486725663717,crop656.png
657,maksssksksss384.png,with_mask,Unspecified,0,0,0,146,238,161,255,267,400,3,0,15,17,0.5468164794007491,0.602996254681648,0.595,0.6375,crop657.png
658,maksssksksss75.png,with_mask,Unspecified,0,0,0,119,18,131,34,400,211,3,0,12,16,0.2975,0.3275,0.08530805687203792,0.16113744075829384,crop658.png
659,maksssksksss75.png,without_mask,Unspecified,0,0,0,358,89,370,105,400,211,3,0,12,16,0.895,0.925,0.4218009478672986,0.4976303317535545,crop659.png
660,maksssksksss409.png,with_mask,Unspecified,0,0,0,91,208,172,320,301,400,3,0,81,112,0.3023255813953488,0.5714285714285714,0.52,0.8,crop660.png
661,maksssksksss61.png,with_mask,Unspecified,0,0,0,3,151,51,234,400,273,3,0,48,83,0.0075,0.1275,0.5531135531135531,0.8571428571428571,crop661.png
662,maksssksksss61.png,without_mask,Unspecified,0,0,0,162,9,178,27,400,273,3,0,16,18,0.405,0.445,0.03296703296703297,0.0989010989010989,crop662.png
663,maksssksksss61.png,without_mask,Unspecified,0,0,0,228,48,244,67,400,273,3,0,16,19,0.57,0.61,0.17582417582417584,0.2454212454212454,crop663.png
664,maksssksksss61.png,without_mask,Unspecified,0,0,0,209,61,233,84,400,273,3,0,24,23,0.5225,0.5825,0.22344322344322345,0.3076923076923077,crop664.png
665,maksssksksss49.png,with_mask,Unspecified,0,0,0,188,124,206,143,400,225,3,0,18,19,0.47,0.515,0.5511111111111111,0.6355555555555555,crop665.png
666,maksssksksss49.png,without_mask,Unspecified,0,0,0,95,211,113,225,400,225,3,0,18,14,0.2375,0.2825,0.9377777777777778,1.0,crop666.png
667,maksssksksss49.png,without_mask,Unspecified,0,0,0,225,181,240,200,400,225,3,0,15,19,0.5625,0.6,0.8044444444444444,0.8888888888888888,crop667.png
668,maksssksksss347.png,without_mask,Unspecified,0,0,0,8,147,57,198,267,400,3,0,49,51,0.0299625468164794,0.21348314606741572,0.3675,0.495,crop668.png
669,maksssksksss347.png,without_mask,Unspecified,0,0,0,211,128,267,233,267,400,3,0,56,105,0.7902621722846442,1.0,0.32,0.5825,crop669.png
670,maksssksksss420.png,without_mask,Unspecified,0,0,0,96,171,197,282,301,400,3,0,101,111,0.31893687707641194,0.654485049833887,0.4275,0.705,crop670.png
671,maksssksksss48.png,without_mask,Unspecified,0,0,0,85,152,190,279,301,400,3,0,105,127,0.2823920265780731,0.6312292358803987,0.38,0.6975,crop671.png
672,maksssksksss352.png,with_mask,Unspecified,0,0,0,144,68,190,110,250,400,3,0,46,42,0.576,0.76,0.17,0.275,crop672.png
673,maksssksksss352.png,without_mask,Unspecified,0,0,0,48,90,91,133,250,400,3,0,43,43,0.192,0.364,0.225,0.3325,crop673.png
674,maksssksksss408.png,without_mask,Unspecified,0,0,0,76,38,104,61,400,225,3,0,28,23,0.19,0.26,0.1688888888888889,0.27111111111111114,crop674.png
675,maksssksksss408.png,with_mask,Unspecified,0,0,0,309,77,344,112,400,225,3,0,35,35,0.7725,0.86,0.3422222222222222,0.49777777777777776,crop675.png
676,maksssksksss408.png,without_mask,Unspecified,0,0,0,256,45,283,69,400,225,3,0,27,24,0.64,0.7075,0.2,0.30666666666666664,crop676.png
677,maksssksksss74.png,with_mask,Unspecified,0,0,0,44,112,55,125,400,301,3,0,11,13,0.11,0.1375,0.37209302325581395,0.4152823920265781,crop677.png
678,maksssksksss74.png,with_mask,Unspecified,0,0,0,379,112,391,122,400,301,3,0,12,10,0.9475,0.9775,0.37209302325581395,0.4053156146179402,crop678.png
679,maksssksksss385.png,without_mask,Unspecified,0,0,0,385,25,396,46,400,245,3,0,11,21,0.9625,0.99,0.10204081632653061,0.18775510204081633,crop679.png
680,maksssksksss385.png,without_mask,Unspecified,0,0,0,217,27,229,41,400,245,3,0,12,14,0.5425,0.5725,0.11020408163265306,0.1673469387755102,crop680.png
681,maksssksksss385.png,without_mask,Unspecified,0,0,0,51,20,61,31,400,245,3,0,10,11,0.1275,0.1525,0.08163265306122448,0.12653061224489795,crop681.png
